,xxx|yyy,player_name,tag,village_points,player_points,village_id,player_id,tribe_id,village_name
7070,524|458,Anvel,Major,9761,370471,2258,1118336,182,Тишина в ночи
7071,525|458,Anvel,Major,9761,370471,2301,1118336,182,lol.dkd
7072,523|456,Anvel,Major,9761,370471,2442,1118336,182,Страхи в ночи
7073,523|457,Anvel,Major,9761,370471,2548,1118336,182,Караван смерти
7074,525|465,Anvel,Major,9545,370471,2715,1118336,182,-=014=-
7075,523|454,Anvel,Major,9761,370471,2724,1118336,182,Запад он не восток
7076,522|460,Anvel,Major,9761,370471,2832,1118336,182,Красная Армия
7077,524|463,Anvel,Major,7151,370471,4919,1118336,182,23 номер
7078,543|417,Anvel,Major,7478,370471,10001,1118336,182,Деревня варваров
7079,547|419,Anvel,Major,6178,370471,10224,1118336,182,Деревня варваров
7080,547|418,Anvel,Major,5005,370471,10255,1118336,182,Деревня варваров
7081,543|419,Anvel,Major,9773,370471,10317,1118336,182,Бонусная деревня
7082,548|419,Anvel,Major,9492,370471,10634,1118336,182,Бонусная деревня
7083,549|417,Anvel,Major,321,370471,11676,1118336,182,Деревня варваров
7084,549|415,Anvel,Major,290,370471,12250,1118336,182,Памперс 9
7085,553|416,Anvel,Major,1993,370471,12306,1118336,182,Бонусная деревня
7086,550|414,Anvel,Major,172,370471,12745,1118336,182,Бонусная деревня
7087,515|451,Le vent du Nord,Major,9588,411455,38,1505374,182,[43] Катан
7088,511|448,Le vent du Nord,Major,9735,411455,1300,1505374,182,[40] Виновница
7089,515|445,Le vent du Nord,Major,9925,411455,1848,1505374,182,[01] Le vent du Nord
7090,512|447,Le vent du Nord,Major,10019,411455,2327,1505374,182,[37] Виновница
7091,514|451,Le vent du Nord,Major,9835,411455,2479,1505374,182,[13] wertdorf
7092,511|450,Le vent du Nord,Major,9830,411455,2580,1505374,182,[14] Деревня варваров
7093,512|446,Le vent du Nord,Major,9835,411455,2595,1505374,182,[26] Виновница
7094,509|449,Le vent du Nord,Major,10029,411455,2642,1505374,182,[06] Сага
7095,513|450,Le vent du Nord,Major,9761,411455,2852,1505374,182,[16] Деревня варваров
7096,516|448,Le vent du Nord,Major,9814,411455,2890,1505374,182,[05] Кибертрон
7097,515|444,Le vent du Nord,Major,10019,411455,3089,1505374,182,[02] Хаген7
7098,514|446,Le vent du Nord,Major,9771,411455,3107,1505374,182,[30] Здесь живёт Ниган
7099,513|444,Le vent du Nord,Major,9783,411455,3122,1505374,182,[08] Деревня варваров
7100,506|439,Le vent du Nord,Major,9925,411455,3143,1505374,182,[23] ANA
7101,514|445,Le vent du Nord,Major,9836,411455,3222,1505374,182,[15] Деревня варваров
7102,515|446,Le vent du Nord,Major,9840,411455,3227,1505374,182,[04] gertinator
7103,516|446,Le vent du Nord,Major,9747,411455,3242,1505374,182,[24] Селйяландсфосс
7104,508|444,Le vent du Nord,Major,10160,411455,3281,1505374,182,[38] Manchester United Here
7105,518|445,Le vent du Nord,Major,10011,411455,3383,1505374,182,[03] Марлен
7106,517|444,Le vent du Nord,Major,9757,411455,3459,1505374,182,[19] Деревня варваров
7107,508|441,Le vent du Nord,Major,9795,411455,3465,1505374,182,[20] DEAD
7108,513|445,Le vent du Nord,Major,10083,411455,3480,1505374,182,[28] Деревня
7109,512|441,Le vent du Nord,Major,9889,411455,3488,1505374,182,[32] Деревня варваров
7110,512|443,Le vent du Nord,Major,9753,411455,3511,1505374,182,[27] Возвращение
7111,514|442,Le vent du Nord,Major,7711,411455,3530,1505374,182,[35] Anabis
7112,514|444,Le vent du Nord,Major,10005,411455,3606,1505374,182,[09] Деревня варваров
7113,513|441,Le vent du Nord,Major,9844,411455,3645,1505374,182,[17] Деревня варваров
7114,513|442,Le vent du Nord,Major,9860,411455,3819,1505374,182,[12] Деревня варваров
7115,508|445,Le vent du Nord,Major,9764,411455,3838,1505374,182,[33] Деревня варваров
7116,516|449,Le vent du Nord,Major,10014,411455,3875,1505374,182,[07] Иакон
7117,518|442,Le vent du Nord,Major,10014,411455,3980,1505374,182,[11]А спонсором фарма является..
7118,517|441,Le vent du Nord,Major,9752,411455,4050,1505374,182,[18] Деревня варваров
7119,506|437,Le vent du Nord,Major,9835,411455,4148,1505374,182,[31] Деревня варваров
7120,513|446,Le vent du Nord,Major,10019,411455,4489,1505374,182,[39] Виновница
7121,517|442,Le vent du Nord,Major,9861,411455,4528,1505374,182,[10] Marina
7122,512|442,Le vent du Nord,Major,10019,411455,4815,1505374,182,[25] Деревня варваров танкистов
7123,501|406,Le vent du Nord,Major,8815,411455,10407,1505374,182,[29] Деревня варваров
7124,499|406,Le vent du Nord,Major,2888,411455,10430,1505374,182,Варвар 4
7125,500|406,Le vent du Nord,Major,6352,411455,10436,1505374,182,[41] Деревня варваров
7126,500|405,Le vent du Nord,Major,7791,411455,11048,1505374,182,[34] Деревня варваров
7127,499|404,Le vent du Nord,Major,9793,411455,11049,1505374,182,[21] Деревня варваров
7128,501|404,Le vent du Nord,Major,9797,411455,11482,1505374,182,[22] Бонусная деревня
7129,512|445,Le vent du Nord,Major,7312,411455,11771,1505374,182,[36] Виновница
7130,500|404,Le vent du Nord,Major,5269,411455,11835,1505374,182,[42] Деревня варваров
7131,517|469,БандиШа,Major,9761,415182,43,1735568,182,[003] R|R
7132,516|473,БандиШа,Major,9353,415182,76,1735568,182,[024] R|R
7133,514|478,БандиШа,Major,9761,415182,169,1735568,182,[039] R|R
7134,520|471,БандиШа,Major,9576,415182,171,1735568,182,[033] R|R
7135,519|472,БандиШа,Major,9761,415182,172,1735568,182,[005] R|R
7136,512|475,БандиШа,Major,9761,415182,175,1735568,182,[036] R|R
7137,523|467,БандиШа,Major,9761,415182,315,1735568,182,[004] R|R
7138,516|474,БандиШа,Major,9761,415182,347,1735568,182,[021] R|R
7139,515|475,БандиШа,Major,9761,415182,348,1735568,182,[016] R|R
7140,515|469,БандиШа,Major,9761,415182,372,1735568,182,[028] R|R
7141,515|472,БандиШа,Major,9761,415182,484,1735568,182,[013] R|R
7142,514|474,БандиШа,Major,9761,415182,572,1735568,182,[010] R|R
7143,518|477,БандиШа,Major,9761,415182,577,1735568,182,[007] R|R
7144,511|480,БандиШа,Major,7349,415182,601,1735568,182,[043] R|R
7145,518|473,БандиШа,Major,9761,415182,671,1735568,182,[006] R|R
7146,512|469,БандиШа,Major,9761,415182,689,1735568,182,[019] R|R
7147,514|471,БандиШа,Major,10019,415182,724,1735568,182,[027] R|R
7148,517|472,БандиШа,Major,9761,415182,821,1735568,182,[025] R|R
7149,515|473,БандиШа,Major,9551,415182,846,1735568,182,[026] R|R
7150,511|471,БандиШа,Major,9761,415182,855,1735568,182,[008] R|R
7151,510|481,БандиШа,Major,6465,415182,936,1735568,182,[045] R|R
7152,518|476,БандиШа,Major,9761,415182,957,1735568,182,[015] R|R
7153,521|469,БандиШа,Major,9612,415182,974,1735568,182,[020] R|R
7154,512|472,БандиШа,Major,9761,415182,992,1735568,182,[009] R|R
7155,509|476,БандиШа,Major,9377,415182,1123,1735568,182,[034] R|R
7156,514|469,БандиШа,Major,9761,415182,1175,1735568,182,[041] R|R
7157,516|468,БандиШа,Major,9718,415182,1249,1735568,182,[022] R|R
7158,519|470,БандиШа,Major,9761,415182,1280,1735568,182,[032] R|R
7159,519|469,БандиШа,Major,9761,415182,1289,1735568,182,[029] R|R
7160,516|467,БандиШа,Major,9761,415182,1349,1735568,182,[023] R|R
7161,515|466,БандиШа,Major,9902,415182,1360,1735568,182,[002] R|R
7162,519|467,БандиШа,Major,9148,415182,1384,1735568,182,[011] R|R
7163,518|468,БандиШа,Major,9761,415182,1406,1735568,182,[030] R|R
7164,517|467,БандиШа,Major,9746,415182,1475,1735568,182,[031] R|R
7165,518|466,БандиШа,Major,9761,415182,1494,1735568,182,[012] R|R
7166,518|475,БандиШа,Major,9761,415182,1627,1735568,182,[014] R|R
7167,528|466,БандиШа,Major,9767,415182,1861,1735568,182,[038] R|R
7168,518|469,БандиШа,Major,9660,415182,2661,1735568,182,[001] R|R
7169,513|474,БандиШа,Major,5750,415182,3626,1735568,182,[042] R|R
7170,526|446,БандиШа,Major,9760,415182,3766,1735568,182,[017] R|R
7171,527|446,БандиШа,Major,9811,415182,3823,1735568,182,[018] R|R
7172,518|471,БандиШа,Major,10194,415182,7679,1735568,182,[037] R|R
7173,582|452,БандиШа,Major,7444,415182,10615,1735568,182,[035] R|R
7174,579|453,БандиШа,Major,7130,415182,10672,1735568,182,[044] R|R
7175,586|446,БандиШа,Major,1586,415182,12649,1735568,182,[040] R|R
7176,510|458,Бонвиван,Major,10000,389772,45,1715022,182,005
7177,513|459,Бонвиван,Major,10000,389772,233,1715022,182,Квива
7178,508|463,Бонвиван,Major,10000,389772,237,1715022,182,011
7179,513|454,Бонвиван,Major,10000,389772,508,1715022,182,Дворянин
7180,517|456,Бонвиван,Major,10000,389772,512,1715022,182,Здесь живёт krokot
7181,513|467,Бонвиван,Major,10005,389772,784,1715022,182,-=021=-
7182,512|465,Бонвиван,Major,9818,389772,839,1715022,182,010
7183,512|460,Бонвиван,Major,10000,389772,893,1715022,182,009
7184,514|461,Бонвиван,Major,10000,389772,1114,1715022,182,004
7185,510|466,Бонвиван,Major,9160,389772,1208,1715022,182,012
7186,510|464,Бонвиван,Major,10000,389772,1377,1715022,182,007
7187,510|463,Бонвиван,Major,10000,389772,1473,1715022,182,008
7188,515|465,Бонвиван,Major,10000,389772,1537,1715022,182,-=007=-
7189,512|458,Бонвиван,Major,10000,389772,1567,1715022,182,Здесь живёт Бух
7190,509|460,Бонвиван,Major,10000,389772,1624,1715022,182,Бонусная деревня
7191,516|462,Бонвиван,Major,10000,389772,1637,1715022,182,лул
7192,515|461,Бонвиван,Major,10000,389772,1671,1715022,182,Здесь живёт ossiriss
7193,510|459,Бонвиван,Major,10000,389772,1710,1715022,182,Бонусная деревня
7194,510|460,Бонвиван,Major,6002,389772,1722,1715022,182,ереке
7195,514|464,Бонвиван,Major,10000,389772,1724,1715022,182,Здесь живёт Kalagar
7196,516|459,Бонвиван,Major,10000,389772,1873,1715022,182,003
7197,513|457,Бонвиван,Major,9698,389772,1909,1715022,182,002
7198,518|459,Бонвиван,Major,9456,389772,1915,1715022,182,Здесь живёт PAZHAR
7199,513|462,Бонвиван,Major,10000,389772,1933,1715022,182,Здесь живёт дизель-т80
7200,515|457,Бонвиван,Major,10000,389772,1986,1715022,182,Здесь живёт NNDJN.
7201,511|456,Бонвиван,Major,10000,389772,1989,1715022,182,-=051=-
7202,516|458,Бонвиван,Major,10000,389772,2158,1715022,182,001
7203,514|455,Бонвиван,Major,10000,389772,2191,1715022,182,006
7204,511|454,Бонвиван,Major,10000,389772,2201,1715022,182,Бонусная деревня
7205,512|454,Бонвиван,Major,10000,389772,2206,1715022,182,Кола
7206,512|455,Бонвиван,Major,10000,389772,2213,1715022,182,Здесь живёт The Wizzar 100
7207,516|456,Бонвиван,Major,10000,389772,2219,1715022,182,Чаусы
7208,512|453,Бонвиван,Major,10000,389772,2238,1715022,182,Мур
7209,518|455,Бонвиван,Major,10000,389772,2316,1715022,182,Профессор Кричалов
7210,513|453,Бонвиван,Major,10000,389772,2366,1715022,182,Мурманск
7211,515|459,Бонвиван,Major,10000,389772,2449,1715022,182,Бонвиван
7212,515|467,Бонвиван,Major,10000,389772,2474,1715022,182,-=006=-
7213,517|459,Бонвиван,Major,10000,389772,2640,1715022,182,Здесь живёт Стрелок
7214,518|456,Бонвиван,Major,10000,389772,2647,1715022,182,Здесь
7215,514|456,Бонвиван,Major,5633,389772,11748,1715022,182,013
7216,502|452,Desman,Major,9835,186031,65,394180,182,Centzon Totochtin
7217,500|449,Desman,Major,10172,186031,1000,394180,182,6.Крот не окопался
7218,500|451,Desman,Major,10160,186031,1113,394180,182,"7.Сон, хорошее дело"
7219,502|454,Desman,Major,10160,186031,2076,394180,182,3.Бонусная деревня
7220,501|453,Desman,Major,10083,186031,2245,394180,182,Huehuecoyotl
7221,490|450,Desman,Major,10083,186031,2673,394180,182,Мажоры-нубоферма
7222,498|444,Desman,Major,10003,186031,3305,394180,182,Деревня варваров
7223,495|444,Desman,Major,10002,186031,3406,394180,182,Деревня варваров
7224,516|440,Desman,Major,9814,186031,3872,394180,182,Itzlacoliuhque
7225,516|439,Desman,Major,9920,186031,4157,394180,182,Camaxtli
7226,518|438,Desman,Major,9756,186031,4418,394180,182,Coyolxauhqui
7227,515|436,Desman,Major,10155,186031,4466,394180,182,Atlacamani
7228,517|436,Desman,Major,9845,186031,4671,394180,182,Nanauatzin
7229,517|435,Desman,Major,9761,186031,4744,394180,182,Ixtlilton
7230,518|434,Desman,Major,10143,186031,5012,394180,182,Quetzalcoatl
7231,517|434,Desman,Major,9634,186031,5068,394180,182,Huitzilopochtli
7232,514|431,Desman,Major,7344,186031,5683,394180,182,Деревня варваров
7233,490|452,Desman,Major,9427,186031,7346,394180,182,Деревня варваров
7234,489|447,Desman,Major,9734,186031,8245,394180,182,Здесь живёт Desman
7235,542|474,ivanmp3,Major,9870,517467,78,1589979,182,От большого ума
7236,544|473,ivanmp3,Major,9746,517467,93,1589979,182,От большого ума
7237,535|461,ivanmp3,Major,9664,517467,245,1589979,182,От большого ума
7238,545|473,ivanmp3,Major,9744,517467,594,1589979,182,От большого ума
7239,540|472,ivanmp3,Major,9807,517467,861,1589979,182,От большого ума
7240,545|470,ivanmp3,Major,9793,517467,1574,1589979,182,От большого ума
7241,541|472,ivanmp3,Major,9728,517467,2462,1589979,182,От большого ума
7242,546|471,ivanmp3,Major,10019,517467,2604,1589979,182,От большого ума
7243,549|472,ivanmp3,Major,9775,517467,2754,1589979,182,От большого ума
7244,545|474,ivanmp3,Major,9532,517467,2791,1589979,182,От большого ума
7245,533|459,ivanmp3,Major,9704,517467,3028,1589979,182,От большого ума
7246,548|470,ivanmp3,Major,9326,517467,3063,1589979,182,От большого ума
7247,532|459,ivanmp3,Major,9976,517467,3149,1589979,182,От большого ума
7248,548|473,ivanmp3,Major,9270,517467,3159,1589979,182,От большого ума
7249,546|469,ivanmp3,Major,9746,517467,3201,1589979,182,От большого ума
7250,546|468,ivanmp3,Major,9533,517467,3296,1589979,182,От большого ума
7251,547|468,ivanmp3,Major,9679,517467,3354,1589979,182,От большого ума
7252,554|466,ivanmp3,Major,9744,517467,4116,1589979,182,От большого ума
7253,553|463,ivanmp3,Major,9465,517467,4427,1589979,182,От большого ума
7254,551|460,ivanmp3,Major,9913,517467,4494,1589979,182,От большого ума
7255,552|461,ivanmp3,Major,9576,517467,4594,1589979,182,От большого ума
7256,553|460,ivanmp3,Major,9271,517467,4605,1589979,182,От большого ума
7257,555|462,ivanmp3,Major,9135,517467,4722,1589979,182,От большого ума
7258,554|460,ivanmp3,Major,9861,517467,4867,1589979,182,От большого ума
7259,545|469,ivanmp3,Major,9976,517467,4979,1589979,182,От большого ума
7260,573|459,ivanmp3,Major,9239,517467,8061,1589979,182,Всё идет по плану
7261,574|458,ivanmp3,Major,7350,517467,8294,1589979,182,Всё идет по плану
7262,570|452,ivanmp3,Major,5788,517467,8362,1589979,182,Всё идет по плану
7263,574|455,ivanmp3,Major,9371,517467,8512,1589979,182,Всё идет по плану
7264,574|459,ivanmp3,Major,9590,517467,8520,1589979,182,Всё идет по плану
7265,573|455,ivanmp3,Major,3730,517467,8665,1589979,182,Всё идет по плану
7266,575|453,ivanmp3,Major,6632,517467,8932,1589979,182,Всё идет по плану
7267,576|454,ivanmp3,Major,2156,517467,9042,1589979,182,Всё идет по плану
7268,573|454,ivanmp3,Major,4414,517467,9059,1589979,182,Всё идет по плану
7269,575|456,ivanmp3,Major,4858,517467,9091,1589979,182,Всё идет по плану
7270,573|449,ivanmp3,Major,9226,517467,9106,1589979,182,Всё идет по плану
7271,576|452,ivanmp3,Major,4946,517467,9120,1589979,182,Всё идет по плану
7272,575|452,ivanmp3,Major,9438,517467,9186,1589979,182,Всё идет по плану
7273,574|448,ivanmp3,Major,7085,517467,9384,1589979,182,Всё идет по плану
7274,557|430,ivanmp3,Major,9074,517467,9431,1589979,182,Пуля-дура
7275,556|430,ivanmp3,Major,9494,517467,9506,1589979,182,Пуля-дура
7276,555|430,ivanmp3,Major,8994,517467,9530,1589979,182,Пуля-дура
7277,578|456,ivanmp3,Major,4321,517467,9575,1589979,182,Всё идет по плану
7278,577|452,ivanmp3,Major,9554,517467,9636,1589979,182,Всё идет по плану
7279,581|458,ivanmp3,Major,2003,517467,9637,1589979,182,Всё идет по плану
7280,575|449,ivanmp3,Major,5956,517467,9705,1589979,182,Всё идет по плану
7281,580|456,ivanmp3,Major,3163,517467,9724,1589979,182,Всё идет по плану
7282,582|459,ivanmp3,Major,2915,517467,9731,1589979,182,Всё идет по плану
7283,577|449,ivanmp3,Major,2654,517467,9796,1589979,182,Всё идет по плану
7284,578|450,ivanmp3,Major,9269,517467,9802,1589979,182,Всё идет по плану
7285,577|455,ivanmp3,Major,1722,517467,9837,1589979,182,Всё идет по плану
7286,577|454,ivanmp3,Major,7637,517467,9903,1589979,182,Всё идет по плану
7287,578|454,ivanmp3,Major,3030,517467,9904,1589979,182,Всё идет по плану
7288,581|459,ivanmp3,Major,8210,517467,9997,1589979,182,Всё идет по плану
7289,579|454,ivanmp3,Major,9545,517467,10059,1589979,182,Всё идет по плану
7290,578|455,ivanmp3,Major,6461,517467,10246,1589979,182,Всё идет по плану
7291,578|451,ivanmp3,Major,9154,517467,10352,1589979,182,Всё идет по плану
7292,578|448,ivanmp3,Major,9265,517467,10421,1589979,182,Всё идет по плану
7293,577|447,ivanmp3,Major,9278,517467,10509,1589979,182,Всё идет по плану
7294,579|451,ivanmp3,Major,9233,517467,10604,1589979,182,Всё идет по плану
7295,577|446,ivanmp3,Major,9507,517467,10614,1589979,182,Всё идет по плану
7296,580|454,ivanmp3,Major,9111,517467,10644,1589979,182,Всё идет по плану
7297,576|455,ivanmp3,Major,7946,517467,10809,1589979,182,Всё идет по плану
7298,582|453,ivanmp3,Major,9393,517467,11139,1589979,182,Всё идет по плану
7299,579|456,ivanmp3,Major,3779,517467,11157,1589979,182,Всё идет по плану
7300,576|446,ivanmp3,Major,1123,517467,12194,1589979,182,Всё идет по плану
7301,519|451,БегущаяПоГраблям,Major,9761,229001,95,1388083,182,Вигвам
7302,521|453,БегущаяПоГраблям,Major,9761,229001,386,1388083,182,Катан 1
7303,519|452,БегущаяПоГраблям,Major,9761,229001,641,1388083,182,Ноунейм
7304,524|451,БегущаяПоГраблям,Major,9775,229001,1322,1388083,182,Алиен
7305,520|452,БегущаяПоГраблям,Major,8948,229001,1469,1388083,182,Димуля
7306,522|455,БегущаяПоГраблям,Major,9772,229001,1561,1388083,182,Обижулька
7307,525|452,БегущаяПоГраблям,Major,9760,229001,1737,1388083,182,Дворянин
7308,524|452,БегущаяПоГраблям,Major,9429,229001,1815,1388083,182,Удалено
7309,517|453,БегущаяПоГраблям,Major,9925,229001,2569,1388083,182,Деревушка
7310,518|452,БегущаяПоГраблям,Major,9747,229001,2686,1388083,182,Леспромхоз
7311,520|450,БегущаяПоГраблям,Major,9761,229001,2704,1388083,182,Велес
7312,520|453,БегущаяПоГраблям,Major,9761,229001,2746,1388083,182,Парма
7313,519|450,БегущаяПоГраблям,Major,9747,229001,2794,1388083,182,Моя прелесть
7314,521|452,БегущаяПоГраблям,Major,9761,229001,2796,1388083,182,Будун
7315,520|451,БегущаяПоГраблям,Major,9781,229001,2875,1388083,182,БегущаяПоГраблям
7316,520|449,БегущаяПоГраблям,Major,9063,229001,2956,1388083,182,Тьоуфафосс
7317,522|449,БегущаяПоГраблям,Major,9750,229001,2993,1388083,182,Крошка
7318,517|448,БегущаяПоГраблям,Major,9761,229001,3003,1388083,182,Ёксараурфосс
7319,518|448,БегущаяПоГраблям,Major,9563,229001,3008,1388083,182,Красавица
7320,520|447,БегущаяПоГраблям,Major,9730,229001,3009,1388083,182,Случайная
7321,521|450,БегущаяПоГраблям,Major,9747,229001,3024,1388083,182,Колобок
7322,519|448,БегущаяПоГраблям,Major,6794,229001,3044,1388083,182,Элиборн
7323,521|447,БегущаяПоГраблям,Major,9745,229001,3297,1388083,182,Сторожка
7324,519|447,БегущаяПоГраблям,Major,9398,229001,11371,1388083,182,Стрелок
7325,496|456,nebr,Major,10487,269590,148,848876849,182,02-nebr-01 упс
7326,505|468,nebr,Major,8712,269590,332,848876849,182,000 -7 Регулятор
7327,508|465,nebr,Major,10354,269590,357,848876849,182,000 -4 крым
7328,500|471,nebr,Major,8903,269590,423,848876849,182,000 -8 хутор
7329,508|470,nebr,Major,9100,269590,517,848876849,182,000 - оникс
7330,509|469,nebr,Major,10365,269590,681,848876849,182,000 -015
7331,503|466,nebr,Major,10465,269590,778,848876849,182,000 -хз кто
7332,504|470,nebr,Major,9578,269590,812,848876849,182,000 -5
7333,507|470,nebr,Major,9562,269590,1091,848876849,182,000 - оникс 01
7334,507|468,nebr,Major,10400,269590,1162,848876849,182,000 -013
7335,506|468,nebr,Major,10636,269590,1202,848876849,182,000 -014
7336,505|465,nebr,Major,8837,269590,1262,848876849,182,000 -3 баунти
7337,504|464,nebr,Major,10137,269590,1370,848876849,182,000 -012 крым
7338,494|457,nebr,Major,10506,269590,1877,848876849,182,02-MacheteKills
7339,497|448,nebr,Major,10429,269590,2594,848876849,182,Кирка
7340,495|448,nebr,Major,10204,269590,2825,848876849,182,Кипарис
7341,495|447,nebr,Major,10180,269590,2862,848876849,182,Кирпич
7342,493|445,nebr,Major,10311,269590,3110,848876849,182,Огрызок
7343,509|441,nebr,Major,10037,269590,3619,848876849,182,А- Leicester
7344,514|440,nebr,Major,10076,269590,3860,848876849,182,А-033
7345,509|439,nebr,Major,10728,269590,3937,848876849,182,А- Tottenham
7346,512|439,nebr,Major,10365,269590,4120,848876849,182,А-014 прыжок с обрыва
7347,513|438,nebr,Major,10229,269590,4146,848876849,182,А- 05 Ливерпуль
7348,513|439,nebr,Major,10078,269590,4209,848876849,182,А-02
7349,514|439,nebr,Major,10400,269590,4288,848876849,182,А-01 лес
7350,509|438,nebr,Major,10290,269590,4395,848876849,182,А- Лидс
7351,503|434,nebr,Major,8221,269590,5034,848876849,182,А- 32 подкидыш
7352,532|465,offair,Major,9699,176841,231,351667,182,Сумеречный народ
7353,533|463,offair,Major,9699,176841,2417,351667,182,Орбита
7354,533|462,offair,Major,9699,176841,2538,351667,182,008
7355,532|463,offair,Major,9699,176841,3102,351667,182,Форт Верный
7356,530|461,offair,Major,9699,176841,3158,351667,182,НовоАлексеевка
7357,561|447,offair,Major,9699,176841,7371,351667,182,Рохан
7358,564|447,offair,Major,9699,176841,7903,351667,182,002
7359,566|447,offair,Major,9699,176841,8122,351667,182,БАО
7360,562|443,offair,Major,9699,176841,8152,351667,182,005
7361,567|447,offair,Major,5389,176841,8198,351667,182,Panevezys 2
7362,564|444,offair,Major,9699,176841,8325,351667,182,011
7363,565|443,offair,Major,9699,176841,8480,351667,182,007
7364,564|446,offair,Major,9699,176841,8481,351667,182,003
7365,566|448,offair,Major,9699,176841,8576,351667,182,006
7366,563|446,offair,Major,9699,176841,8630,351667,182,001
7367,567|445,offair,Major,9699,176841,8844,351667,182,012
7368,564|448,offair,Major,9699,176841,8986,351667,182,004
7369,567|446,offair,Major,8418,176841,9036,351667,182,009
7370,566|444,offair,Major,7850,176841,9060,351667,182,010
7371,508|457,idy na vy,Major,10019,337664,272,2083685,182,~[12]~Мирный Фермер~
7372,507|452,idy na vy,Major,10019,337664,426,2083685,182,~[10]~Мирный Фермер~
7373,505|450,idy na vy,Major,10019,337664,817,2083685,182,~[14]~Мирный Фермер~
7374,508|459,idy na vy,Major,10029,337664,979,2083685,182,~[13]~Мирный Фермер~
7375,505|449,idy na vy,Major,10019,337664,1220,2083685,182,~[15]~Мирный Фермер~
7376,507|448,idy na vy,Major,10019,337664,1741,2083685,182,~[03]~Мирный Фермер~
7377,510|453,idy na vy,Major,10019,337664,2290,2083685,182,~[11]~Мирный Фермер~
7378,509|453,idy na vy,Major,10019,337664,2344,2083685,182,~[07]~Мирный Фермер~
7379,509|451,idy na vy,Major,10019,337664,2420,2083685,182,~[09]~Мирный Фермер~
7380,509|450,idy na vy,Major,10019,337664,2524,2083685,182,~[08]~Мирный Фермер~
7381,506|451,idy na vy,Major,10019,337664,2534,2083685,182,~[02]~Мирный Фермер~
7382,508|450,idy na vy,Major,10019,337664,2535,2083685,182,~[06]~Мирный Фермер~
7383,506|450,idy na vy,Major,10029,337664,2545,2083685,182,~[01]~Мирный Фермер~
7384,507|449,idy na vy,Major,10019,337664,2620,2083685,182,~[04]~Мирный Фермер~
7385,507|450,idy na vy,Major,10019,337664,2638,2083685,182,~[05]~Мирный Фермер~
7386,505|448,idy na vy,Major,10019,337664,2721,2083685,182,~[16]~Мирный Фермер~
7387,514|432,idy na vy,Major,10019,337664,5134,2083685,182,Север ___ (16)
7388,515|429,idy na vy,Major,10019,337664,5598,2083685,182,Север ___ (02)
7389,510|428,idy na vy,Major,10019,337664,5755,2083685,182,Север ___ (15)
7390,511|428,idy na vy,Major,10019,337664,5826,2083685,182,Север ___ (12)
7391,519|429,idy na vy,Major,10019,337664,5832,2083685,182,Север ___ (18)
7392,514|428,idy na vy,Major,10019,337664,6026,2083685,182,Север ___ (11)
7393,513|427,idy na vy,Major,9299,337664,6135,2083685,182,Север ___ (13)
7394,512|428,idy na vy,Major,8519,337664,6183,2083685,182,Север ___ (14)
7395,512|425,idy na vy,Major,10019,337664,6258,2083685,182,Север ___ (08)
7396,515|426,idy na vy,Major,10019,337664,6339,2083685,182,Север ___ (05)
7397,519|428,idy na vy,Major,10019,337664,6435,2083685,182,Север ___ (04)
7398,516|428,idy na vy,Major,10033,337664,6481,2083685,182,Север ___ (01)
7399,518|427,idy na vy,Major,10019,337664,6537,2083685,182,Север ___ (03)
7400,514|426,idy na vy,Major,10019,337664,6555,2083685,182,Север ___ (06)
7401,517|425,idy na vy,Major,9807,337664,6568,2083685,182,Север ___ (17)
7402,512|427,idy na vy,Major,10019,337664,6598,2083685,182,Север ___ (10)
7403,514|424,idy na vy,Major,9435,337664,6668,2083685,182,Север ___ (09)
7404,518|424,idy na vy,Major,10019,337664,6933,2083685,182,Север ___ (07)
7405,501|457,Wizardenok,Major,9902,192076,327,1741951,182,Здесь
7406,499|450,Wizardenok,Major,10126,192076,495,1741951,182,004. Нора
7407,501|455,Wizardenok,Major,9893,192076,2005,1741951,182,Здесь живёт mh17 down
7408,502|453,Wizardenok,Major,9912,192076,2275,1741951,182,Random
7409,503|451,Wizardenok,Major,9887,192076,2468,1741951,182,Бонусная деревня
7410,499|451,Wizardenok,Major,10104,192076,2511,1741951,182,ХЛЫНОВ
7411,501|449,Wizardenok,Major,10040,192076,2539,1741951,182,8.Подарочек
7412,524|415,Wizardenok,Major,9931,192076,8734,1741951,182,Деревня варваров
7413,522|417,Wizardenok,Major,9632,192076,8811,1741951,182,Деревня варваров
7414,528|417,Wizardenok,Major,10101,192076,8937,1741951,182,Деревня варваров
7415,528|415,Wizardenok,Major,10209,192076,9025,1741951,182,Варка
7416,523|416,Wizardenok,Major,10008,192076,9095,1741951,182,Деревня варваров
7417,527|415,Wizardenok,Major,10118,192076,9502,1741951,182,Деревня варваров
7418,528|413,Wizardenok,Major,10101,192076,9582,1741951,182,Варка
7419,526|415,Wizardenok,Major,10011,192076,9794,1741951,182,Деревня варваров
7420,535|415,Wizardenok,Major,9460,192076,9945,1741951,182,Деревня варваров
7421,527|414,Wizardenok,Major,10106,192076,10057,1741951,182,Деревня варваров
7422,524|414,Wizardenok,Major,10014,192076,10066,1741951,182,Деревня варваров
7423,524|413,Wizardenok,Major,10008,192076,10068,1741951,182,Деревня варваров
