	xxx|yyy	player_name	tag	village_points	player_points	village_id	player_id	tribe_id	village_name
3645	544|454	NISPLaYeR	-=ЛC=-	6748	6748	4405	1677613	27	004
3646	427|488	миллионер.	Шпана	7067	65003	4407	1502391	10	Здесь живёт fort
3647	570|474	karasik155	Торгаш	1880	1880	4411	1893296	15	Здесь живёт karasik155
3648	574|508	Reckless Wanderer	HuntrX	1865	214685	4412	1632070	26	Деревня варваров
3649	497|427	xCRYSISx	-=ЛС=-	3255	70094	4413	444725	1	012.ЛБС 1
3650	505|497	ziglor	GAME	4659	150908	4414	372825	31	016
3651	560|460	Социальная Сеть	-=ЛC=-	6552	22985	4416	1240047	27	[003]_One.Two. Three
3652	522|570	rybagor	ВиА Б	326	6569	4419	848921729	68	Аврора Бореалис
3653	513|570	Начальник	ВиА Б	5710	5976	4421	116562	68	.........
3654	444|547	Салага5	NW.	3267	19256	4423	1968551	70	001..
3655	433|530	Yorick	NW	1021	94746	4424	2051054	59	Omicron Yorick 08
3656	571|520	шмекер	HuntrX	3532	71257	4425	435618	26	-=7=-
3657	568|523	ЛинкNN	HuntrЙ	5041	18145	4426	848945196	77	Токио
3658	553|551	slawa	ВиА Б	1805	9097	4427	1953791	68	002
3659	555|549	Reckless Wanderer	HuntrX	868	214685	4430	1632070	26	Деревня варваров
3660	527|567	seme4ka-3	NW	3136	40426	4431	1550908	59	6. Стеснительный снеговик
3661	466|563	AGASFER	NW.	2062	91910	4432	1514041	70	018
3662	451|552	Губернатор	NW	5820	34780	4433	1818791	59	Шелезяка двас
3663	446|547	AdreNoliN	NW	2457	62365	4436	248543	59	Tomato
3664	535|440	фермерчук	-=ЛC=-	5131	36546	4439	1624435	27	Бамбарбия. Киргуду
3665	542|441	Recrent	-=ЛC=-	1209	7050	4440	848919358	27	Деревня варваров
3666	569|504	.EndGame.	HuntrЙ	888	36978	4443	1604796	77	Деревня варваров
3667	563|462	Arturpp	-=ЛС=-	3513	66887	4445	848915741	1	013
3668	548|553	gagarin777	ВиА Б	6306	33577	4447	151326	68	Бонусная деревня
3669	567|511	.EndGame.	HuntrЙ	2029	36978	4448	1604796	77	Памяти Mavr1k
3670	505|500	Mal4uK	-=ЛС=-	425	69352	4450	1021565	1	014
3671	558|543	Лорд Evgen	HuntrY	7175	74694	4452	1696628	34	100 мир
3672	449|445	Nik Tudeski	Апачи	466	11867	4453	1702598	40	Здесь живет Nik Tudeski
3673	546|526	гладиатор15	HuntrЙ	6874	6874	4455	1215573	77	Здесь так же был гладиатор15
3674	559|542	KaPaIIyzZ	HuntrЙ	4117	22754	4457	1648255	77	003
3675	470|444	Алексей13	Апачи	4553	11331	4458	1704838	40	Buenos dias
3676	512|571	9731	NW	5271	51345	4459	848914540	59	Дворянин
3677	440|541	машкака	NW.	8615	19424	4464	1084947	70	Здесь живёт машкака
3678	541|514	Dragonet	ББ	1338	1338	4466	848922103	19	Здесь живёт Dragonet
3679	554|552	slawa	ВиА Б	1239	9097	4467	1953791	68	003
3680	562|529	Graf88	HuntrЙ	7983	21512	4468	848944513	77	ГОРОД 1
3681	490|573	mirakses	NW.	940	82863	4469	1992466	70	Б-14
3682	572|495	Gonzarov	Живки	2507	22363	4470	1956228	11	Добро пожаловать в Дерри
3683	574|494	Zball	-=ЛC=-	637	1445	4471	848941907	27	Рим
3684	432|529	Polaykovsi777	NW	7739	72081	4472	848933947	59	005
3685	561|456	Юрбан 61	ЯДРО	2262	2262	4473	848932420	25	Здесь 01
3686	560|474	-Voin-	Живки	8331	9835	4475	1823071	11	Здесь живёт -Voin-
3687	536|464	виталий 83	ИГра	256	256	4477	2036706	24	Здесь живёт виталий 83
3688	540|564	35Кирилл35	ВиА Б	246	3867	4478	1554210	68	Деревня варваров
3689	534|467	1markel	-=ЛC=-	4562	25609	4479	914294	27	llotar
3690	445|454	AYNEK	ПЕКЛО	4138	4138	4485	848926488	117	Знищуй оркiв, кожен день -11.746
3691	453|555	Губернатор	NW	362	34780	4486	1818791	59	Деревня варваров
3692	437|539	killerDim	NW	1752	67386	4489	1201237	59	Харкiв
3693	534|470	Wanderer68	-=ЛC=-	6128	96632	4492	996111	27	Wanderer68
3694	568|472	Танкист	Живки	376	52326	4493	848930112	11	Деревня варваров
3695	554|526	fаntasy86	HuntrЙ	9046	19972	4494	1465311	77	fаntasy86
3696	530|569	seme4ka-3	NW	7816	40426	4495	1550908	59	1. Голубой лес
3697	506|509	DarkKnight	HuntrX	391	102913	4497	58621	26	Деревня варваров
3698	566|463	Галина	Торгаш	1742	1742	4501	2060767	15	Здесь живёт Галина
3699	476|568	dificl	NW	1569	139323	4502	1507743	59	Деревня варваров
3700	565|505	ХирургЛюбитель	HuntrY	4702	69426	4503	1694752	34	Интересное кино...
3701	555|547	KHAL	HuntrY	617	85652	4505	1989844	34	Деревня варваров
3702	472|541	Sergej Kuts	NW	1534	42943	4506	277385	59	06 Деревня варваров
3703	497|516	BetaTW	ЯДРО	3583	3583	4507	848945213	25	Здесь живёт -
3704	541|439	KOKANEE	-=ЛC=-	6606	58782	4510	328372	27	005
3705	482|445	exe.vp	Апачи	8692	11809	4511	1517756	40	001 London
3706	505|509	Tatty	SC	52	52	4512	2097020	97	Tatty
3707	449|543	Marvable	NW.	5645	79282	4514	1445494	70	[008] Я приду )
3708	538|465	dubro	-=ЛC=-	536	69498	4518	1585699	27	Деревня варваров
3709	435|536	Darksol	NW	514	90873	4520	1512777	59	Long way
3710	426|493	FirstMiG	AVG	3541	4137	4521	848929522	104	ТОРТУГА
3711	567|532	Арбалет	HuntrX	336	36173	4522	1639521	26	Б =04=
3712	475|570	Гертруда	Кетчуп	1059	1059	4523	848898345	13	Здесь живёт Гертруда
3713	430|475	sd05	AVG	2144	2144	4524	848940089	104	Здесь живот
3714	485|437	Dron111	Апачи	7358	10529	4526	2034648	40	Шампуле
3715	560|455	Gulik	Торгаш	339	3187	4527	1986227	15	Деревня варваров
3716	426|509	RussLord	Шпана	8100	92384	4528	848936052	10	010 Нуболенд
3717	564|517	.EndGame.	HuntrЙ	7334	36978	4529	1604796	77	Здесь живёт **R-E-D**
3718	516|571	Начальник	ВиА Б	266	5976	4532	116562	68	Деревня варваров
3719	445|551	Marvable	NW.	2178	79282	4534	1445494	70	[011] Ну, где ты, Варвара?
3720	426|506	Neznaika	Шпана	6236	66826	4535	848918672	10	Дворянин
3721	560|492	Танкист	Живки	4899	52326	4536	848930112	11	008
3722	567|528	Арбалет	HuntrX	2699	36173	4538	1639521	26	Б =01=
3723	504|508	Neochem	HuntrX	5936	181710	4539	148138	26	020
3724	443|550	Салага5	NW.	352	19256	4540	1968551	70	006..
3725	497|425	xCRYSISx	-=ЛС=-	7187	70094	4541	444725	1	006.Пугачев
3726	573|519	шмекер	HuntrX	2318	71257	4543	435618	26	-=12=-
3727	558|545	MBD BOY	HuntrX	3602	49769	4544	300462	26	Дворянин
3728	530|474	xxxLEOxxx	-=ЛC=-	5366	7397	4545	1657182	27	Здесь живёт xxxLEOxxx
3729	504|509	DarkKnight	HuntrX	1246	102913	4546	58621	26	Деревня варваров
3730	558|466	Delovar	Живки	3064	12699	4553	848944617	11	Тиамат
3731	464|565	Tervist	NW.	4609	35939	4554	848918708	70	[005]
3732	453|445	mizyka	Шпана	6052	73249	4556	1501160	10	Venera
3733	467|434	я Ваш друг	Шпана	8604	68365	4557	1287044	10	[000] Alphonse Capone Here
3734	557|458	Mr.Lyan4ikO	Торгаш	2193	2193	4559	1249189	15	Как думаешь,что я буду делать))?
3735	488|573	mirakses	NW.	2053	82863	4560	1992466	70	Б-12
3736	459|560	Wogd	NW	2151	79527	4563	2074812	59	012
3737	534|474	krok	-=ЛC=-	6556	39976	4564	1692794	27	Светлоград
3738	536|564	BlackPrince	HuntrY	2867	95768	4565	1616962	34	2 USSEEEWAAA
3739	532|433	Тюфяк	-=ЛС=-	6496	95657	4566	848899351	1	008
3740	510|494	ЛордАлесандро	-=ЛС=-	2892	183130	4568	1280925	1	[025]ГАВГАМЕЛЫ
3741	559|453	roz2002	Торгаш	1473	1473	4570	228026	15	Здесь живёт roz2002
3742	565|485	Танкист	Живки	6797	52326	4571	848930112	11	004
3743	559|530	Ли Юнсяу	HuntrЙ	7822	7822	4573	848944947	77	АЛЬФА
3744	575|502	DJEKSAN25	Живки	2613	24643	4575	1249407	11	Здесь живёт MisterX
3745	436|539	killerDim	NW	537	67386	4576	1201237	59	Харкiв
3746	547|517	xxxцарьxxx	HuntrY	2870	60648	4577	1205192	34	Деревня 3
3747	450|444	Nik Tudeski	Апачи	9080	11867	4579	1702598	40	Здесь живёт Nik Tudeski
3748	456|450	Utya Africanich	Апачи	8620	10565	4581	848944552	40	Bodypositive
3749	538|435	SUPERBIT2008	-=ЛС=-	5783	87656	4582	274564	1	имя деревни
3750	531|555	saiz	ББ	2191	2191	4583	848920632	19	Здесь живёт saiz
3751	524|431	Imperror	UKR	6068	7569	4585	848934670	3	001
3752	448|446	chella	Шпана	1904	97358	4587	264161	10	Жулики
3753	531|432	GishP@NetZ	-=ЛC=-	8380	8380	4588	100714	27	Здесь живёт GishP@NetZ.
3754	430|527	Туз.	NW	258	96351	4590	1775179	59	-=019=-
3755	557|529	fаntasy86	HuntrЙ	2452	19972	4591	1465311	77	БЕТТА
3756	545|551	АВИАТОРР	ББ	2724	2724	4594	848944303	19	деревня 1
3757	556|546	булочка	ВиА Б	3111	29964	4599	848942067	68	adios
3758	464|564	AGASFER	NW.	2591	91910	4600	1514041	70	Деревня варваров
3759	484|490	st0pe	Шпана	5580	92639	4602	2016284	10	xXx
3760	545|557	7772290	ВиА Б	3391	3391	4607	1587302	68	Здесь живёт 7772290
3761	560|545	KHAL	HuntrY	391	85652	4608	1989844	34	Деревня варваров
3762	470|432	ZaaS	Шпана	4508	65261	4609	1445619	10	008
3763	514|574	INACHE.	NW	5104	51486	4612	2009938	59	005. Дом крепкого железа
3764	449|557	xxEXxx	NW.	1565	30688	4619	77741	70	04. Village
3765	546|463	mech-man	ИГра	2922	2922	4620	228969	24	-100 львов ким чен ира-
3766	525|571	EHoTka	NW	446	34769	4621	848922220	59	08 Кто не любит вас, бука, умри!
3767	486|575	8Taras8	NW	7064	70673	4622	1245314	59	100.020 8Taras8
3768	472|562	AGASFER	NW.	2940	91910	4623	1514041	70	013
3769	561|544	Eps627	ВиА Б	302	8966	4624	1613786	68	City 67
3770	448|543	Колосажатель	NW.	2653	20882	4627	1893359	70	005
3771	509|575	-Ketti-	NW.	655	36621	4628	1200416	70	Деревня варваров
3772	562|544	Eps627	ВиА Б	5218	8966	4629	1613786	68	City 13
3773	570|527	Арбалет	HuntrX	313	36173	4630	1639521	26	Б =05=
3774	568|535	Лорд Evgen	HuntrY	5059	74694	4631	1696628	34	«Ave, Caesar, morituri te saluta
3775	574|509	Reckless Wanderer	HuntrX	2407	214685	4632	1632070	26	Деревня варваров
3776	550|510	Доктор Пай	HuntrY	3099	145428	4633	1612607	34	Деревня варваров
3777	554|513	Reckless Wanderer	HuntrX	2066	214685	4635	1632070	26	Деревня варваров
3778	466|432	я Ваш друг	Шпана	1826	68365	4639	1287044	10	[002] Meyer Lansky Here
3779	445|448	Овощебаза	Апачи	7427	11819	4640	1152956	40	Злой томат
3780	428|525	MrVash	NW.	275	6509	4641	848944819	70	Деревня варваров
3781	564|536	... ПаРиС...	HuntrЙ	2417	47763	4644	1711507	77	...
3782	444|552	Marvable	NW.	5456	79282	4645	1445494	70	[010] konros
3783	527|570	Aldar-Kose	ВиА Б	1211	13267	4646	848904609	68	Levaya
3784	428|527	Туз.	NW	2850	96351	4647	1775179	59	-=016=-
3785	556|552	Reckless Wanderer	HuntrX	659	214685	4648	1632070	26	Деревня варваров
3786	456|438	Николай020	Апачи	6305	23580	4651	1338272	40	Москва
3787	493|576	Pizhon13	NW	1160	70497	4652	1149471	59	011. Liverpool
3788	504|426	88Magnum88	-=ЛС=-	6103	101235	4653	848922770	1	009
3789	536|474	krok	-=ЛC=-	6288	39976	4654	1692794	27	Летняя ставка
3790	483|572	СНАУ	NW	284	41673	4655	267285	59	Деревня варваров
3791	551|556	batono	ВиА Б	3212	17867	4656	51473	68	004. Новар всё проспал)
3792	428|524	MrVash	NW.	285	6509	4659	848944819	70	Деревня варваров
3793	560|541	... ПаРиС...	HuntrЙ	2892	47763	4660	1711507	77	...
3794	481|574	Lesnik127	NW	1446	25187	4661	1917827	59	Дом100/1[3]
3795	568|534	Graf88	HuntrЙ	1069	21512	4662	848944513	77	Город 5
3796	515|575	INACHE.	NW	629	51486	4664	2009938	59	009. Дом глубокой ночи
3797	489|424	lеnaris	Шпана	1233	73164	4665	848913835	10	ЛС 2
3798	477|570	swift	Кетчуп	840	840	4666	1853	13	Здесь живёт swift
3799	566|506	Антиквaр и RedgiDi	HuntrX	1962	65830	4667	848928802	26	Just for you 008
3800	537|458	SUPERBIT2008	-=ЛС=-	5423	87656	4668	274564	1	Hyau
3801	494|575	8Taras8	NW	9057	70673	4669	1245314	59	100.009 8Taras8
3802	473|443	veter777	Шпана	6165	107226	4670	848907596	10	Здесь жил кто-то 001
3803	535|477	palyana	-=ЛC=-	6281	54267	4671	1479448	27	лол кек
3804	488|574	mirakses	NW.	1498	82863	4672	1992466	70	Б-13
3805	565|515	.EndGame.	HuntrЙ	6482	36978	4673	1604796	77	Здесь живёт Arbalet4ik
3806	430|531	Yorick	NW	434	94746	4674	2051054	59	Omicron Yorick 09
3807	484|573	СНАУ	NW	1502	41673	4675	267285	59	Деревня варваров
3808	567|515	Бука	HuntrЙ	6978	6978	4676	1847622	77	Здесь живёт Бука
3809	450|445	Nik Tudeski	Апачи	780	11867	4680	1702598	40	Здесь живёт Nik Tudeski
3810	533|457	SUPERBIT2008	-=ЛС=-	3699	87656	4681	274564	1	Удален
3811	536|565	1000	UKR	2253	2253	4682	364844	3	OrcZ Must Die
3812	431|469	MaxPayne	AVG	680	4140	4684	848934595	104	USG Ishimura
3813	512|574	9731	NW	1112	51345	4686	848914540	59	Дворянин
3814	573|523	ЛинкNN	HuntrЙ	3513	18145	4689	848945196	77	Осака
3815	503|574	***EGOISTKA***	NW.	301	21410	4690	848939613	70	007
3816	536|458	tazjke	-=ЛС=-	4685	57123	4691	848902778	1	006
3817	535|518	aNr147	HuntrЙ	1370	23530	4692	848914484	77	004
3818	573|520	шмекер	HuntrX	5592	71257	4693	435618	26	-=6=-
3819	450|443	Nik Tudeski	Апачи	1541	11867	4695	1702598	40	Здесь живёт Nik Tudeski
3820	535|566	вол-чара	ВиА Б	4947	31095	4696	1150621	68	Гора
3821	442|483	Волк	Апачи	3842	4438	4697	2088528	40	Логово_Волка
3822	574|481	Гоpыныч	Живки	588	61525	4700	1768847	11	Гондурас меня беспокоит
3823	434|532	Polaykovsi777	NW	9870	72081	4703	848933947	59	006
3824	427|477	BOND	Шпана	6599	114269	4706	1885079	10	012.BalanSire живет здесь
3825	528|570	Aldar-Kose	ВиА Б	1137	13267	4707	848904609	68	Pravaya
3826	573|525	ЛинкNN	HuntrЙ	2519	18145	4708	848945196	77	Багряные реки
3827	460|487	я Ваш друг	Шпана	6186	68365	4710	1287044	10	[008] Salvatore Maranzano Here
3828	529|432	KOKANEE	-=ЛC=-	7853	58782	4712	328372	27	002
3829	535|565	Dmaister	ВиА Б	2865	26849	4713	848944178	68	005. Речка, небо голубое
3830	473|571	4th official	NW	1450	42868	4717	1619446	59	Бонусная деревня
3831	532|532	Lorden	HuntrY	8330	73355	4718	1624228	34	001.05 Оливковое поле
3832	498|424	Ездовой кот	Вместе	2441	2441	4720	1663511	129	Здесь живёт Ездовой кот
3833	500|426	Blackened	-=ЛС=-	4274	46784	4721	848944217	1	Чумная
3834	450|557	Губернатор	NW	318	34780	4723	1818791	59	Деревня варваров
3835	501|542	zorgan6	HuntrX	2825	99556	4724	896145	26	Деревня ВарвароВ
3836	444|450	САРУМАН	Апачи	5407	61549	4725	848920610	40	Б02. ~ШИР~
3837	569|510	Антиквaр и RedgiDi	HuntrX	8153	65830	4726	848928802	26	Just for you 007
3838	569|469	Нунчаки	-=ЛС=-	496	54517	4727	1568254	1	Бонусная деревня
3839	548|558	batono	ВиА Б	2791	17867	4728	51473	68	003. Деревня от Afsev
3840	508|575	***EGOISTKA***	NW.	239	21410	4729	848939613	70	008
3841	436|459	ЛюдаФрол	ЯДРО	257	257	4730	848925559	25	Здесь живёт ЛюдаФрол
3842	571|474	Мишаня31	Живки	5213	37416	4733	848931865	11	Бонусная деревня
3843	483|573	СНАУ	NW	319	41673	4737	267285	59	Деревня варваров
3844	566|464	Хришна	-=ЛС=-	720	50783	4739	951636	1	= = ЛС ==
3845	474|430	liutc	Интер	1206	1206	4740	1923137	152	Lyon
3846	567|534	Сергри	GoGo	325	325	4741	848931179	50	Варвар 1
3847	562|541	Нубяра	HuntrЙ	288	38682	4745	848923718	77	Атакую дэффом!
3848	567|464	biand	-=ЛС=-	2312	46351	4748	848938501	1	008
3849	427|521	Damosha	NW	445	115613	4750	352756	59	Дворянин
3850	560|472	solist	Торгаш	930	930	4751	23733	15	Заходи если что
3851	467|569	AGASFER	NW.	2189	91910	4752	1514041	70	016
3852	564|459	Wanderer68	-=ЛC=-	7879	96632	4753	996111	27	Wanderer68
3853	425|505	Neznaika	Шпана	957	66826	4755	848918672	10	Дворянин
3854	523|572	EHoTka	NW	3820	34769	4764	848922220	59	06 В моём сердце вся их красота!
3855	576|494	Gonzarov	Живки	3481	22363	4765	1956228	11	Здесь жил рнкосс
3856	511|575	9731	NW	422	51345	4766	848914540	59	Дворянин
3857	573|480	Ламака	Живки	951	35577	4767	848898206	11	Брахмусики
3858	478|574	Патрик	SС	1564	1564	4768	848941853	52	Здесь живёт Патрик
3859	551|558	batono	ВиА Б	2506	17867	4769	51473	68	002. Бонусная деревня от vip man
3860	541|521	PIFAQOR	HuntrY	7664	100605	4772	1126715	34	PIFAQOR
3861	572|520	шмекер	HuntrX	2951	71257	4773	435618	26	-=8=-
3862	428|523	Квазимода	NW	2862	112250	4774	848931337	59	Г 001 Виндхолд
3863	540|561	unit	ВиА Б	6341	6341	4775	848924752	68	100 мир
3864	458|436	chertoffochka	Шпана	4927	122351	4778	2096250	10	Хикикомори
3865	426|478	AndrikO	Апачи	2796	44371	4779	9429	40	Логово Абьюзера кв4
3866	501|577	Tjapik	NW.	1692	79941	4782	1146332	70	Деревня варваров
3867	537|541	*Oleg*	dub	662	662	4784	1436534	74	Здесь живёт *Oleg*
3868	500|576	Patauwarrior	NW.	1855	20150	4785	848900838	70	004
3869	451|560	Барт	dub	143	143	4789	848942499	74	Здесь живёт Барт
3870	534|561	ЛЮТЫЙ.	ВиА Б	4306	14762	4792	1551922	68	002
3871	535|569	HoneyTroll	ВиА Б	5110	24553	4794	848916182	68	Джин с мандаринкой
3872	575|485	Гоpыныч	Живки	1231	61525	4797	1768847	11	Пьяный санитар
3873	567|531	Арбалет	HuntrX	427	36173	4800	1639521	26	Б =03=
3874	575|482	Гоpыныч	Живки	799	61525	4802	1768847	11	.. дец-Удалец
3875	480|575	dificl	NW	4676	139323	4803	1507743	59	014
3876	471|429	ZaaS	Шпана	6170	65261	4804	1445619	10	006
3877	530|471	xxxLEOxxx	-=ЛC=-	2031	7397	4806	1657182	27	Деревня варваров
3878	543|484	Брат	-=ЛC=-	985	31824	4807	1358161	27	Their name is Legion
3879	574|486	areaper	Живки	4044	71463	4809	20030	11	Кифана-Путатсич
3880	461|565	Tervist	NW.	5464	35939	4812	848918708	70	[003]
3881	574|495	Hameleonchick46	Живки	4243	61406	4817	1571304	11	Бонусная деревня
3882	432|536	Феерия	NW	525	36305	4819	1697676	59	012-
3883	469|429	ZaaS	Шпана	3926	65261	4820	1445619	10	009
3884	567|535	АнтипОFF	HuntrY	1597	58737	4821	1694033	34	варвар
3885	452|559	KEFIRR	SOFWÄ	107	107	4822	1989333	150	KEFIRR'-O!!!.
3886	427|516	Туз.	NW	895	96351	4824	1775179	59	-=018=-
3887	529|455	SUPERBIT2008	-=ЛС=-	5293	87656	4826	274564	1	Здесь живёт Салават Юлаев
3888	558|450	anilin1961	Торгаш	1868	6659	4827	1841224	15	Бонусная деревня
3889	532|465	1markel	-=ЛC=-	3658	25609	4832	914294	27	Деревня Китум
3890	565|459	Arturpp	-=ЛС=-	2999	66887	4834	848915741	1	014
3891	573|486	Гоpыныч	Живки	2222	61525	4835	1768847	11	Рожа мерзкая
3892	465|568	Толкын	NW.	1117	17586	4836	1184899	70	100003
3893	433|465	Marchello	UKR	571	571	4837	2108482	3	Tod für Schweinehunde
3894	576|506	Reckless Wanderer	HuntrX	4162	214685	4838	1632070	26	Бонусная деревня
3895	552|558	batono	ВиА Б	1455	17867	4840	51473	68	005. Деревня варваров
3896	514|505	uncle Barney	HuntrX	468	64968	4841	1203603	26	Деревня варваров
3897	456|545	Колосажатель	NW.	3593	20882	4843	1893359	70	003
3898	577|489	Гоpыныч	Живки	213	61525	4844	1768847	11	Бобрило
3899	430|472	kapdva	AVG	2629	2629	4845	1780541	104	живёт kapdva
3900	576|513	stich81	GoGo	3842	3842	4847	1833601	50	Город2
3901	490|575	монарх алексей	NW.	3972	31104	4850	1635410	70	Е.А.М.- 006
3902	426|492	FirstMiG	AVG	596	4137	4855	848929522	104	Деревня варваров
3903	466|443	aMiAk161	Апачи	6530	6530	4856	1573839	40	Табачка #2
3904	425|521	Damosha	NW	3166	115613	4857	352756	59	Дворянин
3905	430|473	крас	AVG	2406	2406	4859	848936558	104	Здесь живёт Крас
3906	509|507	noname00	HuntrX	1013	123769	4862	848929267	26	здесь живёт Эндрю Кьюненен
3907	453|561	INoXchOI	NW	2406	88681	4863	1183589	59	010
3908	431|468	MaxPayne	AVG	3460	4140	4864	848934595	104	Harran
3909	423|513	777BAVARIA777	Шпана	805	113604	4868	1873801	10	Деревня варваров
3910	471|570	FlameisteR	NW	3802	38402	4871	1716212	59	Хто
3911	532|429	KOKANEE	-=ЛC=-	4312	58782	4874	328372	27	007
3912	461|487	Gulliver	Апачи	3935	42932	4876	2097349	40	***007***
3913	547|563	kamikaze mike	NW.	6965	91344	4878	50087	70	Бонусная деревня
3914	454|562	INoXchOI	NW	2369	88681	4880	1183589	59	011
3915	477|428	Frost1969	-=ЛC=-	1764	1764	4881	1253806	27	Бонусная деревня
3916	448|555	xxEXxx	NW.	1201	30688	4885	77741	70	06. Village
3917	473|448	abbat101	Апачи	4086	4086	4886	567740	40	Здесь живёт abbat101
3918	576|507	Reckless Wanderer	HuntrX	4018	214685	4887	1632070	26	Деревня варваров
3919	476|573	Spitfire	NW.	2387	13017	4888	2079279	70	S.T.A.F
3920	465|569	Толкын	NW.	914	17586	4889	1184899	70	100004
3921	514|452	IIcux	-=ЛС=-	7650	53354	4890	899516	1	ххх
3922	468|437	ZaaS	Шпана	6906	65261	4892	1445619	10	005
3923	544|563	ЛЮТЫЙ.	ВиА Б	2190	14762	4893	1551922	68	004
3924	455|505	stas932932	Шпана	3858	120454	4896	1652619	10	Дворянин
3925	425|499	RomanR	Апачи	5758	40622	4898	848940616	40	R04
3926	467|447	korya93	Шпана	4000	67219	4899	1907898	10	008
3927	426|526	Fdws	NW	2838	76694	4900	848919356	59	Бонусная деревня
3928	443|551	Marvable	NW.	347	79282	4902	1445494	70	[015] Ну, где ты, Варвара?
3929	431|537	Феерия	NW	3090	36305	4905	1697676	59	011-Окраина-
3930	565|462	Anfisa	Торгаш	4296	4821	4909	848940182	15	НеГоДяЙкА
3931	534|433	Тюфяк	-=ЛС=-	1169	95657	4910	848899351	1	016
3932	486|546	krech	220 В	334	334	4912	1143538	49	Здесь живёт krech
3933	534|554	kamikaze mike	NW.	4895	91344	4914	50087	70	Здесь zmeewskii
3934	547|556	Вериса	ВиА Б	4959	4959	4916	406311	68	Здесь живёт Вериса
3935	425|507	Neznaika	Шпана	857	66826	4917	848918672	10	Деревня варваров
3936	432|538	Смелый	Смелч	2713	2713	4919	848945356	139	Смелый Столица
3937	573|475	sod73	Живки	568	17742	4920	80912	11	Деревня
3938	576|519	Доктор Пай	HuntrY	268	145428	4922	1612607	34	Деревня варваров
3939	457|436	Fodas	ВП	728	728	4923	848943708	118	Fodas
3940	573|482	Гоpыныч	Живки	417	61525	4924	1768847	11	Чудо-Юдо
3941	571|528	Арбалет	HuntrX	181	36173	4926	1639521	26	Б =06=
3942	509|568	-Ketti-	NW.	2122	36621	4928	1200416	70	Здесь живет -Ketti-
3943	422|494	миллионер.	Шпана	6487	65003	4931	1502391	10	Нора
3944	535|570	HoneyTroll	ВиА Б	2857	24553	4932	848916182	68	Оливка с косточкой
3945	473|444	Ragnar the Great	Шпана	6705	100962	4933	1548827	10	C-008 Psychopathy
3946	489|447	HANGRY	ГНОМЫ	4295	5168	4935	1415052	89	Гном
3947	473|436	Мондред	Апачи	5012	8274	4939	299834	40	001
3948	573|477	Ламака	Живки	1608	35577	4944	848898206	11	Бубусики
3949	423|487	alex1110	AVG	4079	4710	4946	848939914	104	dikul
3950	543|435	veps	-=ЛC=-	5352	6654	4948	848922227	27	Избушка огребушка
3951	559|448	anilin1961	Торгаш	1107	6659	4949	1841224	15	Деревня варваров
3952	546|555	bizzan	ВиА Б	4831	4831	4952	1414844	68	жив bizzan
3953	522|573	EHoTka	NW	538	34769	4953	848922220	59	07 О родимые храмы Твери!
3954	574|516	шмекер	HuntrX	2922	71257	4956	435618	26	-=9=-
3955	465|431	я Ваш друг	Шпана	4071	68365	4964	1287044	10	[001] Charles Luciano Here
3956	577|513	Chodgi	лл	400	400	4968	1561851	140	Здесь живёт Chodgi
3957	505|576	Tjapik	NW.	1031	79941	4969	1146332	70	Деревня варваров
3958	481|576	СНАУ	NW	2931	41673	4972	267285	59	Бонусная деревня
3959	519|575	антон CH	ВиА Б	349	24456	4980	1246456	68	КАМЕЛОТ 6
3960	542|437	dnet	-=ЛC=-	4939	4939	4982	848939111	27	Kazan [x]
3961	476|446	Rimas	Торгаш	2095	2095	4984	1131076	15	Valencia
3962	551|551	ДоКТоР	ВиА Б	2473	2473	4986	848939369	68	Ставрополь
3963	568|470	Fastym	Торгаш	4382	4382	4988	99829	15	Fastym снова мажет
3964	423|488	alex1110	AVG	631	4710	4990	848939914	104	dikul1
3965	552|443	9999	Торгаш	2753	2753	4991	2044358	15	Здесь живёт 9999
3966	515|425	smart 70	-=ЛC=-	5001	5001	4993	1143878	27	Здесь живёт smart 70
3967	514|576	mio86	220 В	250	250	4997	15352	49	Здесь живёт mio86
3968	467|571	SneeK	NW.	4499	68212	4999	1161650	70	08.MaJIenkoe 3veRywKo
3969	546|437	Alexxx200886	-=ЛC=-	5140	7568	5000	73660	27	XIII legio
3970	576|493	samat09	-=ЛС=-	4543	177136	5002	394546	1	Дворянин 4,0
3971	424|517	Y030781	NW.	112	6390	5003	9780	70	-4-
3972	535|540	Андъюшка	HuntrЙ	3076	9413	5005	848944226	77	Здесь живёт Бабайка
3973	505|579	Tjapik	NW.	1531	79941	5006	1146332	70	Деревня варваров
3974	427|530	Fdws	NW	5886	76694	5009	848919356	59	007 Глина
3975	516|546	Porera	GoGo	229	229	5011	226690	50	Здесь живёт Porera
3976	454|546	Колосажатель	NW.	2127	20882	5015	1893359	70	004
3977	544|554	kozhuh40	ВиА Б	1558	1558	5018	848915725	68	Здесь живёт
3978	446|554	Marvable	NW.	258	79282	5020	1445494	70	[014] Ну, где ты, Варвара?
3979	547|440	an061977	-=ЛC=-	5559	56995	5021	848913370	27	Блокпост_100_06
3980	456|435	begunn	ИГра	4524	4909	5022	1338678	24	Здесь живёт begunn
3981	475|574	Квазимода	NW	622	112250	5023	848931337	59	В 002
3982	577|518	ItsSkillBro	HuntrЙ	4140	4140	5024	1883774	77	Здесь живёт ItsSkillBro
